wavelengths	intensities
446.8165	4089.98
446.84418	3854.04
446.87186	3738.62
446.89957	4186.49
446.92725	4463.68
446.95493	4789.03
446.98264	4936.02
447.01031	5180.62
447.03802	5544.01
447.0657	5335.44
447.09341	5113.48
447.12112	5283.63
447.1488	6010.94
447.17651	6244.6
447.20422	6302.39
447.23193	5907.4
447.25964	5644.44
447.28735	5974.31
447.31506	6655.94
447.3428	6784.82
447.37051	6064.89
447.39822	5537.48
447.42593	5614.51
447.45367	5375.54
447.48138	5178.63
447.50912	5440.02
447.53683	5533.02
447.56458	5611.22
447.59232	5659.16
447.62003	5998.45
447.64777	6513.63
447.67551	7356.76
447.70325	8019.29
447.73099	7527.32
447.75873	7901.27
447.78647	7804.79
447.81421	7158.37
447.84198	6857.36
447.86972	7010.04
447.89746	7613.28
447.92523	7893.11
447.95297	8302.16
447.98074	8195.02
448.00848	7878.87
448.03625	7736.63
448.064	7556.46
448.09177	7352.2
448.11954	7003.62
448.14731	6476.88
448.17508	6024.78
448.20285	6132.94
448.23062	6249.73
448.25839	6400.85
448.28616	6609.56
448.31393	6461.07
448.34171	6260.95
448.36951	6267.74
448.39728	5938.8
448.42505	5841.73
448.45285	5896.66
448.48062	5896.72
448.50842	6429.7
448.53622	7191.37
448.564	7237.82
448.5918	6745.82
448.6196	6580.62
448.6474	6526.1
448.6752	6431.34
448.703	6551.08
448.7308	6950.56
448.75861	7605.9
448.78641	8086.56
448.81424	8238.22
448.84204	8786.4
448.86984	8903.38
448.89767	8573.09
448.92548	9054.15
448.95331	10082.9
448.98111	10660.2
449.00894	11161.7
449.03677	11438.7
449.06458	11055.9
449.09241	10964
449.12024	10791.3
449.14807	10530.6
449.1759	10562
449.20374	11075
449.23157	12454.8
449.2594	13187.7
449.28723	13484.1
449.31509	14577.7
449.34293	14883
449.37076	14106.2
449.39862	12758.2
449.42645	12307.6
449.45432	12102.8
449.48218	11542.2
449.51001	10764.8
449.53787	9929.19
449.56573	9547.07
449.5936	9005.92
449.62146	9027.5
449.64932	9738.16
449.67719	10325
449.70505	10413.7
449.73291	10321.5
449.76077	10655.5
449.78864	10659.7
449.81653	11419.5
449.84439	12497.8
449.87225	12790.7
449.90015	12576.3
449.92804	12138.5
449.9559	11656.2
449.9838	10687.4
450.01169	9700.27
450.03955	8237.62
450.06744	8510.69
450.09534	8601.24
450.12323	9303.34
450.15112	10098.9
450.17902	9507.88
450.20691	8719.37
450.2348	8178.06
450.26273	8405.75
450.29062	9165.05
450.31851	9919.56
450.34644	9361.61
450.37433	8732.17
450.40225	9110.76
450.43015	9607.25
450.45807	9856.3
450.48599	8442.6
450.51392	8555.83
450.54181	9452.25
450.56973	10074
450.59766	10996.9
450.62558	11126.5
450.6535	10782.7
450.68143	10424.7
450.70938	10159.8
450.7373	10193.9
450.76523	10454.4
450.79315	11366.5
450.82111	12863.6
450.84903	13205.4
450.87698	13021.5
450.90491	13650.9
450.93286	13299.2
450.96082	13170
450.98877	13664.2
451.01669	14939.2
451.04465	15474
451.0726	14665.2
451.10056	13141.7
451.12851	11822.1
451.15646	10663.3
451.18442	10822
451.2124	10867.7
451.24036	9838.09
451.26831	9079.52
451.2963	9270.71
451.32425	8857.96
451.35223	7721.9
451.38019	7743.36
451.40817	7890.27
451.43616	7674.38
451.46411	7528
451.4921	7165.63
451.52008	7531.1
451.54807	7721.01
451.57605	7623.7
451.60403	9096.77
451.63202	8796.91
451.66	8783.22
451.68799	8288.68
451.716	8290.75
451.74399	7570.46
451.77197	7708.34
451.79999	8226.06
451.82797	8769.3
451.85599	8717.42
451.884	8681.72
451.91199	11244.1
451.94	10302.9
451.96802	9676.25
451.99603	10830.7
452.02405	11876.9
452.05203	12779.9
452.08008	15533.1
452.10809	19531.3
452.13611	24396
452.16412	31467.4
452.19214	41072.6
452.22018	57278.5
452.2482	82003.5
452.27621	103523
452.30426	116775
452.33228	97103.1
452.36032	65380.8
452.38837	44145.7
452.41638	34298.4
452.44443	15342
452.47247	14176.7
452.50052	12831
452.52856	11536
452.55661	10893.8
452.58466	9949.48
452.6127	8629.73
452.64075	8301.53
452.66882	8512.58
452.69687	8138.9
452.72491	7651.43
452.75299	1094.95
452.78104	1049.63
452.80911	844.69
452.83716	942.975
452.86523	1181.59
452.89331	1285.89
452.92136	1315.93
452.94943	1022.78
452.97751	880.137
453.00558	877.873
453.03366	884.583
453.06174	1126.49
453.08981	1568.06
453.11789	1806.69
453.146	1756.29
453.17407	1675.11
453.20215	1774.24
453.23026	2156.16
453.25833	2879.2
453.28644	4113.89
453.31451	5121.04
453.34262	6144.33
453.37073	8517.9
453.39883	12546.9
453.42691	19302.8
453.45502	26986.5
453.48312	30387.3
453.51123	31229.1
453.53934	29436.9
453.56744	23251.7
453.59558	17871.1
453.62369	12459
453.65179	8129.36
453.6799	6272.83
453.70804	5268.67
453.73615	4533.09
453.76428	3921.03
453.79239	3546.89
453.82053	3563.53
453.84866	3360
453.8768	3375.8
453.90491	3353.93
453.93304	2802.02
453.96118	2308.76
453.98932	1951.29
454.01746	1589.08
454.04559	1775.68
454.07376	2040.85
454.1019	1725.99
454.13004	1766.36
454.15817	1953.39
454.18634	1646.67
454.21448	1422.2
454.24265	1564.95
454.27078	1418.76
454.29895	1426.68
454.32712	1492.49
454.35526	1562.72
454.38342	1719.77
454.41159	1641.6
454.43976	1385.59
454.46793	1644.72
454.49609	2317.53
454.52426	2165.38
454.55243	1915.85
454.58063	2029.38
454.6088	2107.97
454.63696	2263.48
454.66516	2148.41
454.69333	2366.43
454.72153	2400.82
454.74969	2267.59
454.77789	2529.96
454.80606	3183.29
454.83426	3193.05
454.86246	2869.64
454.89066	3060.85
454.91885	3561.62
454.94705	4136.25
454.97525	4714.12
455.00345	4645.73
455.03165	6059.61
455.05984	7053.33
455.08807	7349.77
455.11627	7665.63
455.14447	7899.66
455.1727	8476.85
455.2009	9450.32
455.22913	11567
455.25735	13660.2
455.28555	15617.6
455.31378	19566.1
455.34201	25304.6
455.37024	31570.2
455.39847	41544.7
455.4267	59745.9
455.45493	84428.5
455.48315	112673
455.51138	130772
455.53961	129973
455.56784	104936
455.5961	88881.8
455.62433	78836.9
455.65256	65203.8
455.68082	50032.3
455.70908	35302.7
455.7373	23575.4
455.76556	17285.6
455.79382	15120.3
455.82205	13409.3
455.85031	11273.8
455.87857	9520.95
455.90683	7938.74
455.93509	7484.58
455.96335	6886.23
455.99161	6210.8
456.0199	5805.62
456.04816	5164.95
456.07642	4656.9
456.10471	4685.23
456.13297	4977.1
456.16125	5451.98
456.18951	5506.05
456.2178	4754.75
456.24606	4290.13
456.27435	3877.4
456.30264	3675.37
456.33093	3537.83
456.35922	3338.56
456.38751	3389.55
456.4158	3409.32
456.44409	3176.27
456.47238	3168.85
456.50067	3260.93
456.52899	3436.51
456.55728	3387.02
456.58557	3143.11
456.61389	3019.39
456.64218	3200.2
456.6705	3308.26
456.69879	3375.54
456.72711	3626.52
456.75543	3620.16
456.78375	3454.54
456.81204	3509.24
456.84036	3480.65
456.86868	3457.22
456.897	3224.66
456.92535	3075.18
456.95367	3195.47
456.98199	3197.9
457.01031	3105.45
457.03864	3363.22
457.06699	3673.04
457.09531	3770.73
457.12366	3618.69
457.15198	3588.15
457.18033	3498.39
457.20868	3466.19
457.237	3257.39
457.26535	3162.93
457.2937	3182.14
457.32205	3513.8
457.3504	3762.31
457.37875	4027.49
457.4071	4608.25
457.43546	5351.08
457.46381	5827.77
457.49219	5380.12
457.52054	5140.83
457.54889	5572.87
457.57727	5749.07
457.60562	6431.23
457.634	7094.35
457.66238	8048.46
457.69073	9181.91
457.71912	9967.58
457.7475	10071.6
457.77588	10245.5
457.80426	10325.4
457.83264	10020.5
457.86102	9431.62
457.8894	9593.89
457.91779	10905.5
457.94617	12277.1
457.97455	12036.6
458.00296	12325.8
458.03134	12530.4
458.05975	12623.3
458.08813	11394.4
458.11655	10088.1
458.14493	9544.46
458.17334	9948.05
458.20175	10157.4
458.23013	9953.71
458.25854	10424.5
458.28696	10508.5
458.31537	10379.5
458.34378	10866.2
458.37219	11944.4
458.40063	12601.9
458.42905	14539.4
458.45746	16285.1
458.48587	17651.1
458.51431	16968.9
458.54272	14398.6
458.57117	11455.6
458.59958	10134.1
458.62802	8877.7
458.65646	8254.67
458.68488	7923.42
458.71332	7504.8
458.74176	7673.98
458.7702	7585.91
458.79865	6745.44
458.82709	6774.57
458.85553	5763.22
458.88397	6046.96
458.91241	5839.92
458.94089	5879.6
458.96933	5661.67
458.99777	5660.67
459.02625	6140.72
459.05469	6451.56
459.08316	6093.54
459.11163	5902.07
459.14008	5577.96
459.16855	5780.98
459.19702	5688.2
459.22549	5685.9
459.25397	5608.14
459.28244	5338.07
459.31091	5706.72
459.33939	6069.25
459.36786	6944.04
459.39633	6929
459.4248	6681.27
459.45331	7005.94
459.48178	6504.88
459.51028	7626.85
459.53876	7584.87
459.56726	7368.41
459.59573	6573.91
459.62424	6091.61
459.65274	6341.95
459.68124	6594.68
459.70975	6613.27
459.73822	6852.66
459.76672	7321.44
459.79526	8469.46
459.82376	8535.2
459.85226	7954.21
459.88077	6999.71
459.90927	6886.68
459.93781	6875.38
459.96631	6659.82
459.99484	6441.01
460.02335	6559.11
460.05188	6230.43
460.08038	6123.78
460.10892	6443.39
460.13745	5943.55
460.16599	5903.86
460.19449	6114.97
460.22302	6312.61
460.25156	6409.13
460.28009	7119.97
460.30865	7494.79
460.33719	6501.99
460.36572	5898.78
460.39426	6216.79
460.42282	6665.13
460.45135	6617.53
460.47989	6633.42
460.50845	7311.3
460.53702	8275.86
460.56555	9276.05
460.59412	9133.34
460.62268	8418.89
460.65125	8084.03
460.67978	7784.17
460.70834	7367.84
460.73691	7081.35
460.76547	6688.42
460.79407	6149.46
460.82263	6069.61
460.8512	6094.1
460.87976	6957.59
460.90836	7163.89
460.93692	6743.78
460.96552	6437
460.99408	6463.63
461.02267	6709.48
461.05124	6817.81
461.07983	6414.15
461.10843	6782.19
461.13702	7632.39
461.16562	7859.23
461.19421	8315.99
461.22281	6940.7
461.2514	6794.32
461.28	6504.9
461.30859	6101.84
461.33719	7005.45
461.36581	7155.66
461.39441	7198.41
461.423	6885.61
461.45163	6879.8
461.48022	7236.11
461.50885	6836.69
461.53748	6624.26
461.56607	6324.24
461.5947	6274.67
461.62332	5682.09
461.65195	5416.47
461.68057	5784.08
461.7092	5094.07
461.73782	4382.37
461.76645	4646.83
461.79507	5132.61
461.82373	4981.51
461.85236	4902.33
461.88098	5714.31
461.90964	5818.88
461.93826	5432.64
461.96692	5514.63
461.99554	5582.46
462.0242	5374.07
462.05286	4979.96
462.08151	4681.69
462.11014	4863.99
462.13879	4966
462.16745	5047.74
462.19611	5260.48
462.22476	5580.09
462.25345	5574.61
462.2821	5362.01
462.31076	5735.37
462.33942	5762.21
462.3681	5687.79
462.39676	6587.18
462.42545	7024.81
462.4541	6813.29
462.48279	7026.97
462.51147	7749.3
462.54013	8122.27
462.56882	8135.1
462.5975	9011.48
462.62619	8982.38
462.65488	8519.97
462.68356	7834.43
462.71225	7394.36
462.74094	7562.39
462.76962	7518.4
462.79834	7967.95
462.82703	9358
462.85571	5757.52
462.88443	7625.56
462.91312	8826.08
462.94183	10132.3
462.97055	9100.67
462.99924	8043.71
463.02795	7281.65
463.05667	6492.48
463.08539	5482.31
463.11411	5409.41
463.14282	1087.12
463.17154	1704.59
463.20026	2010.64
463.22897	1232.51
463.25769	1060.64
463.28644	702.744
463.31516	470.817
463.34387	719.45
463.37262	858.06
463.40134	1292.9
463.43008	1458.6
463.45883	1151.96
463.48755	1168.05
463.5163	912.052
463.54504	712.498
463.57379	722.914
463.60254	958.972
463.63129	1244.79
463.66003	1105.97
463.68878	1034
463.71753	895.985
463.74628	1018.48
463.77505	951.53
463.8038	1249.89
463.83258	1406.72
463.86133	1399.51
463.89011	1513.75
463.91885	1666.45
463.94763	1824.85
463.97641	1917.16
464.00516	2100.93
464.03394	2228.18
464.06271	2285.12
464.09149	2265.79
464.12027	2107.14
464.14905	1910.6
464.17783	1608.18
464.20663	1384.88
464.23541	1344.17
464.26419	1300.27
464.29297	1360.97
464.32178	1609.25
464.35056	1914.36
464.37936	2045.63
464.40817	1793.81
464.43695	1468.16
464.46576	1518.78
464.49457	1704.4
464.52338	1664.75
464.55219	1565.48
464.58099	1217.01
464.6098	1145.19
464.63861	1176.43
464.66742	1249.39
464.69623	1128.49
464.72504	1140.04
464.75388	1147.17
464.78268	944.718
464.81152	981.26
464.84033	1050.02
464.86917	1434.68
464.89798	1342.97
464.92682	1188.74
464.95566	1202
464.9845	1258.55
465.01331	1194.77
465.04214	1274.67
465.07098	1372.96
465.09982	1643.51
465.12869	1180.08
465.15753	1422.28
465.18637	1764.21
465.21521	1405.78
465.24408	1521.05
465.27292	1546.54
465.30176	1366.92
465.33063	1332.92
465.3595	1360.1
465.38834	1713.13
465.41721	1851.75
465.44608	1958.82
465.47495	2422.17
465.50378	2472.6
465.53265	2119.1
465.56152	1792.26
465.59039	2284.21
465.61929	2268.85
465.64816	2734.65
465.67703	3039.66
465.7059	3201.25
465.7348	3415.95
465.76367	3725.18
465.79257	3698.23
465.82144	3388.1
465.85034	3721.55
465.87921	3932.7
465.90811	4723.78
465.93701	4418.73
465.96591	4129.21
465.99481	4711.94
466.02371	4924.34
466.05261	5701.55
466.08151	5924.63
466.11041	6909.87
466.13931	7613.44
466.16821	7668.06
466.19714	7309
466.22604	6918.59
466.25497	6399.74
466.28387	5688.44
466.31281	4886.13
466.34171	4903.56
466.37064	4770.39
466.39957	4499.93
466.4285	4192.64
466.4574	4238.69
466.48633	3635.74
466.51526	3634.67
466.54419	3360.14
466.57312	3334.49
466.60208	3314.25
466.63101	3471.78
466.65994	3235.47
466.6889	2983.18
466.71783	2882.42
466.74677	2796.47
466.77573	2718.87
466.80469	3028.96
466.83362	3124.31
466.86258	3285.84
466.89154	3084.36
466.92047	2986.98
466.94943	2945.13
466.97839	2939.33
467.00735	2655.75
467.03632	2713.09
467.06528	2426.57
467.09427	2529.78
467.12323	2736.73
467.15219	2841.31
467.18118	2670.93
467.21014	2146.85
467.23914	2035.27
467.2681	2189.83
467.29709	2531.28
467.32605	2712.79
467.35504	2517.03
467.38403	2542.73
467.41302	2859.98
467.44202	2672.97
467.47101	2560.54
467.5	2826.86
467.52899	3005.97
467.55798	3715.08
467.58698	3398.48
467.61597	2871.98
467.64499	2687.14
467.67398	2766.52
467.70297	2803.8
467.73199	2786.4
467.76102	3193.94
467.79001	3405.63
467.81903	3589.71
467.84805	3355.44
467.87704	3465.37
467.90607	3644.24
467.93509	3656.19
467.96411	3903.59
467.99313	4395.27
468.02216	4415.35
468.05121	4309.64
468.08023	4690.45
468.10925	5196.87
468.13828	6126.83
468.16733	7074.98
468.19635	7347.76
468.2254	7310
468.25443	7215.95
468.28348	7891.06
468.31253	9753.76
468.34158	12924.1
468.37061	17294
468.39966	20832.2
468.42871	22826.2
468.45776	21301.7
468.48682	19349.9
468.51587	15015.7
468.54495	14756.6
468.57401	14835.1
468.60306	17614
468.63214	20671.8
468.66119	24226.6
468.69025	28521.9
468.71933	30886.2
468.74841	31680.4
468.77747	26444.9
468.80655	20678.4
468.83563	20011
468.86472	16207.9
468.8938	12972
468.92288	11963.3
468.95197	12147.3
468.98105	12243.2
469.01013	12911.4
469.03922	15935.8
469.0683	21485.4
469.09741	25571.1
469.1265	33071.5
469.15561	39907.8
469.18469	48226.9
469.21381	45070.9
469.24289	30734.2
469.272	24025
469.30112	18040.3
469.33023	15777.8
469.35931	15736
469.38843	13756.6
469.41754	11101.9
469.44666	9739.52
469.4758	9331.88
469.50491	9321.58
469.53403	8916.01
469.56314	9207.91
469.59229	8416.61
469.6214	6802.19
469.65054	6226.01
469.67966	5897.81
469.7088	5334.43
469.73792	5041.59
469.76706	4879.8
469.7962	4761.82
469.82535	4815.8
469.85449	5019.85
469.88364	5067.37
469.91278	4410.59
469.94193	4013.06
469.97107	3718.93
470.00021	4371.22
470.02936	4498.79
470.05853	4185.09
470.08768	3801.51
470.11682	4162.08
470.146	4179.1
470.17517	3867.61
470.20432	4053.86
470.23349	4152.24
470.26266	4350.62
470.29181	4456.81
470.32098	4589.89
470.35016	4605.77
470.37933	4484.37
470.40851	4487.23
470.43768	4623.61
470.46689	4601.48
470.49606	4353.83
470.52524	4429.88
470.55441	4387.98
470.58362	4671.89
470.61279	4590.7
470.642	4551.4
470.67117	4596.27
470.70038	4847.83
470.72958	5067.28
470.75879	4984.25
470.78796	5058.97
470.81717	5228.63
470.84637	5446.67
470.87558	5454.39
470.90479	4964.19
470.93402	5047.64
470.96323	5616.04
470.99243	5512.94
471.02164	4956.09
471.05087	4731.36
471.08008	4717.37
471.10931	5118.47
471.13852	4875.8
471.16776	4948.77
471.19699	5074.95
471.2262	5927.15
471.25543	7029.72
471.28467	8315.77
471.3139	11264.7
471.34314	13176.4
471.37238	12916.5
471.40161	11649.2
471.43085	9621.97
471.46008	7404.46
471.48935	6799.42
471.51859	6992.12
471.54782	6829.96
471.57709	6057.09
471.60632	5441.36
471.63559	4941.42
471.66486	4647.53
471.69409	4482.11
471.72336	4213.09
471.75262	4621.3
471.78189	4922.84
471.81116	5029.13
471.84042	4083.43
471.86969	4127.03
471.89896	4774.54
471.92822	4545.12
471.95752	4308.87
471.98679	4408.16
472.01605	4330.53
472.04535	4293.87
472.07462	4268.59
472.10391	4442.13
472.13318	5064.59
472.16248	5258.01
472.19177	5092.16
472.22107	4578.77
472.25034	4529.9
472.27963	4567.9
472.30893	4471.56
472.33823	4653.78
472.36755	4470.05
472.39685	4119.7
472.42615	4229.62
472.45544	4109.56
472.48477	4081.56
472.51407	4281.38
472.54337	4098.55
472.57269	3900.12
472.60202	3794.31
472.63132	3908.57
472.66064	3953.43
472.68997	3842.18
472.7193	3967.16
472.7486	3781.36
472.77792	3694.79
472.80725	4176.31
472.83658	4780.13
472.86594	4672.57
472.89526	4475.94
472.92459	4261.94
472.95392	4126.42
472.98328	4050.03
473.0126	4168.4
473.04196	4264.92
473.07129	3673.84
473.10065	3588.2
473.13	3363.94
473.15933	3275.46
473.18869	2709.64
473.21805	3083.42
473.24741	3151.03
473.27676	3334.6
473.30612	3577.41
473.33548	4052.46
473.36484	3959.08
473.3942	3956.47
473.42358	4317.6
473.45294	4742.43
473.48233	5227.39
473.51169	5397.32
473.54108	5213.18
473.57043	4966.07
473.59982	4630.7
473.62921	4838
473.65857	4361.8
473.68796	4253.55
473.71735	4820.07
473.74673	2589.76
473.77612	2353.41
473.80551	2196.14
473.8349	2048.05
473.86429	2049.38
473.89371	2117.84
473.9231	2032.7
473.95248	2168.34
473.9819	2204.38
474.01129	2163.84
474.04071	448.657
474.07013	428.308
474.09952	365.79
474.12894	474.69
474.15836	480.32
474.18777	331.078
474.21719	228.512
474.24661	290.715
474.27603	514.838
474.30545	544.52
474.33487	410.327
474.36429	344.86
474.39374	436.433
474.42316	499.133
474.45258	451.088
474.48203	595.393
474.51144	602.321
474.54089	393.484
474.57034	311
474.59976	406.192
474.62921	592.221
474.65866	620.322
474.68811	708.903
474.71756	761.949
474.74701	702.767
474.77646	711.214
474.80591	713.512
474.83536	749.443
474.86484	839.629
474.89429	840.155
474.92374	1136.94
474.95322	836.393
474.98267	532.382
475.01215	664.906
475.04163	547.736
475.07108	633.595
475.10056	660.793
475.13004	443.142
475.15952	898.318
475.189	735.409
475.21848	723.617
475.24796	722.853
475.27744	734.279
475.30692	483.764
475.3364	815.72
475.36591	493.58
475.39539	744.575
475.42487	859.912
475.45438	803.84
475.48386	706.396
475.51337	990.914
475.54288	1102.72
475.57236	861.638
475.60187	1067.45
475.63138	1211.11
475.66089	902.873
475.6904	1002.59
475.71991	993.544
475.74942	1096.88
475.77893	1572.73
475.80847	1391.25
475.83798	1066.68
475.86749	1179.2
475.89703	1151.24
475.92654	1354.92
475.95609	1419.13
475.9856	1549.39
476.01514	1381.24
476.04468	1281.49
476.07419	1564.74
476.10373	1684.95
476.13327	1543.55
476.16281	1458.38
476.19235	1364.35
476.22189	1054.96
476.25143	1114.33
476.28098	1152.82
476.31055	1217.41
476.34009	1307.25
476.36963	1480.71
476.3992	1572.28
476.42874	1431.68
476.45831	1408.74
476.48788	1734.12
476.51743	1776.97
476.547	1744.56
476.57657	1565.06
476.60614	1585.74
476.63571	1900.98
476.66528	1989.09
476.69485	1640.81
476.72443	1486.92
476.754	1710.63
476.78357	1519.87
476.81314	1458.22
476.84274	1528.4
476.87231	1384.04
476.90192	1456.31
476.93149	1614.5
476.96109	1781.04
476.99069	1664.73
477.02026	1797.27
477.04987	2011.13
477.07947	1928.44
477.10907	1707.61
477.13867	1547.03
477.16827	2156.93
477.19788	2591.56
477.22748	2295.98
477.25708	2146.72
477.28671	2074.24
477.31631	1899.43
477.34592	1896.1
477.37555	1884.42
477.40515	1778.33
477.43478	1859.01
477.46442	1925.39
477.49402	1813.96
477.52365	1819.91
477.55328	1908.57
477.58292	2145.26
477.61255	2342.17
477.64218	2124.12
477.67181	1891.71
477.70145	1919.65
477.73108	2063.78
477.76071	2123.93
477.79037	1971.91
477.82001	1786.38
477.84967	2060.33
477.8793	2074.22
477.90897	2045.04
477.9386	2178.8
477.96826	2312.45
477.99792	2195.69
478.02759	2044.39
478.05722	2211.27
478.08688	2242.55
478.11655	2310.45
478.14621	2539.83
478.1759	2452.64
478.20557	2321.25
478.23523	2333.39
478.26489	2431.52
478.29459	2388.47
478.32425	2431.32
478.35394	2523.08
478.38361	2519.03
478.4133	2653.82
478.44296	2733.74
478.47266	2470.35
478.50235	2286.61
478.53204	2284
478.56174	2468.83
478.59143	2472.23
478.62112	2457.93
478.65082	2507.47
478.68051	2666.81
478.71021	2740.74
478.7399	2527.73
478.76962	2310.71
478.79932	2204.99
478.82904	2380.73
478.85873	2596.48
478.88846	2727.42
478.91815	3018.67
478.94788	3283.54
478.9776	3005.22
479.00732	2769.21
479.03705	3112.67
479.06677	3668.26
479.0965	3744.81
479.12622	3726.18
479.15594	3775.98
479.18567	3495.46
479.21539	3559.35
479.24515	3727.01
479.27487	4034.35
479.3046	4214.45
479.33435	4172.93
479.36411	4417.81
479.39383	4906.22
479.42358	5477.89
479.45334	5681.92
479.48306	6275.24
479.51282	7543.75
479.54257	8034.53
479.57233	7851.23
479.60208	7492.52
479.63187	7098.99
479.66162	7591.95
479.69138	7611.32
479.72113	6714.42
479.75092	5899.98
479.78067	5512.57
479.81046	5277.02
479.84021	5035.8
479.87	4852.41
479.89975	4906.47
479.92953	5116.28
479.95932	5656.2
479.98911	6010.24
480.01889	5984.92
480.04868	5487.1
480.07846	5112.89
480.10825	5100.8
480.13803	5021.41
480.16782	5351.63
480.19763	5332.54
480.22742	5316.86
480.2572	5016.38
480.28702	4886.42
480.3168	5048.88
480.34662	5484.9
480.37643	5567.77
480.40622	5603.54
480.43604	5437.91
480.46585	5446.09
480.49567	5126.01
480.52548	4776.73
480.5553	4648.52
480.58511	4848.5
480.61493	4974.48
480.64474	4384.09
480.67459	4798.48
480.70441	4984.18
480.73422	4948.65
480.76407	4804.65
480.79388	4323.87
480.82373	4108.46
480.85358	4246.11
480.88339	3777.2
480.91324	3835.5
480.94308	3595.95
480.97293	3532.31
481.00278	3958.56
481.03262	3985.23
481.06247	3938.36
481.09232	4172.47
481.12216	4346.8
481.15204	4498.02
481.18188	4581.65
481.21173	4112.72
481.24161	4027.17
481.27145	4161.96
481.30133	4184.18
481.33118	4274.75
481.36105	4857.82
481.39093	5167.09
481.42081	3946.27
481.45068	3676.36
481.48056	3186.78
481.51044	2999.1
481.54031	3531.08
481.57019	3086.49
481.60007	3012.46
481.62994	3614.57
481.65985	3854.46
481.68973	3907.37
481.7196	3898.6
481.74951	3982.34
481.77939	4076.94
481.8093	3632.76
481.8392	3829.87
481.86908	4208.9
481.89899	3622.22
481.92889	3368.13
481.9588	3551.6
481.98871	4167.94
482.01862	4898.06
482.04852	4429.72
482.07843	3758.07
482.10837	3541.63
482.13828	3804.95
482.16818	3888.17
482.19812	3610.46
482.22803	3509.72
482.25797	3742.56
482.28787	4026.06
482.31781	3707.78
482.34775	3534.34
482.37769	3395.75
482.40759	3323.61
482.43753	3425.66
482.46747	3761.05
482.49741	4406.37
482.52734	4784.39
482.55731	4567.65
482.58725	4508.82
482.61719	4922.36
482.64716	5431.04
482.67709	5606.68
482.70703	5383.47
482.737	5349.43
482.76697	5150.17
482.79691	4699.92
482.82687	4247.45
482.85684	4148.01
482.88681	4192.08
482.91675	4128.51
482.94672	4294.14
482.97668	4396.61
483.00668	4524.13
483.03665	4407.62
483.06662	4402.23
483.09659	4288.02
483.12659	4216.14
483.15656	4383.87
483.18652	4902.17
483.21652	5014.15
483.24652	4910.7
483.27649	5023.84
483.30649	5260.82
483.33649	5380.35
483.36649	4564.16
483.39645	4657.32
483.42645	4023.08
483.45645	3713.18
483.48648	3631.65
483.51648	3772.46
483.54648	3564.74
483.57648	4133.14
483.60648	4459.42
483.63651	5287.72
483.6665	5156.39
483.69653	5037.45
483.72653	5071.77
483.75656	4604.74
483.78659	4240.67
483.81662	4339.41
483.84662	3981.59
483.87665	3772.74
483.90668	3698.04
483.93671	3927.64
483.96674	4354.06
483.99677	4465.39
484.02682	4322.84
484.05685	3956.84
484.08688	3760.84
484.11694	3526.66
484.14697	3526.6
484.17703	3947.72
484.20706	3894.42
484.23712	3774.47
484.26715	3530.71
484.29721	3362.14
484.32727	3557.61
484.35733	3556.87
484.38739	3444.61
484.41745	3386.85
484.44751	3303.81
484.47757	3076.9
484.50763	3118
484.53772	3223.34
484.56778	3564.37
484.59784	3316.81
484.62793	3645.97
484.65799	3514.69
484.68808	3954.6
484.71814	3214.05
484.74823	2892.23
484.77832	2738.69
484.80841	3411.27
484.83847	3159.05
484.86856	3261.91
484.89865	3384.24
484.92874	3601.39
484.95886	3491.07
484.98895	3680.78
485.01904	4087.15
485.04913	3719.63
485.07925	4005.25
485.10934	4083.5
485.13947	4091.04
485.16956	2206.32
485.19968	2061.18
485.22977	1940.77
485.25989	2046.21
485.29001	2019.59
485.32013	1826.58
485.35025	1895.9
485.38037	1905.64
485.41049	1939
485.44061	2041
485.47073	621.169
485.50085	750.966
485.53101	701.695
485.56113	469.061
485.59128	482.835
485.6214	258.217
485.65155	454.573
485.68167	206.018
485.71182	428.101
485.74197	378.636
485.77209	631.166
485.80225	687.989
485.8324	428.868
485.86255	299.049
485.8927	491.646
485.92285	585.402
485.953	603.532
485.98318	851.956
486.01334	633.966
486.04349	436.124
486.07367	382.708
486.10382	482.891
486.134	459.148
486.16415	540.084
486.19434	631.145
486.22452	639.409
486.2547	709.137
486.28485	684.223
486.31503	169.612
486.34521	237.74
486.3754	558.429
486.40561	751.656
486.43579	698.37
486.46597	782.012
486.49615	639.98
486.52637	655.039
486.55655	616.344
486.58673	962.702
486.61694	896.474
486.64716	772.433
486.67734	724.752
486.70755	742.572
486.73776	828.782
486.76797	868.903
486.79819	804.461
486.8284	738.058
486.85861	600.552
486.88882	653.685
486.91904	666.708
486.94925	585.491
486.97946	648.97
487.0097	895.387
487.03992	1095.57
487.07016	1264.74
487.10037	1414.98
487.13062	1403.39
487.16083	1338.88
487.19107	1302.09
487.22131	1445.57
487.25156	1455.62
487.2818	1291.71
487.31204	1513.97
487.34229	1706.06
487.37253	1642
487.40277	1782.19
487.43301	1838.54
487.46329	1949.49
487.49353	2236.77
487.52377	2456.24
487.55405	2682.3
487.58429	2884.16
487.61456	3550.3
487.64484	4326.19
487.67508	5085.32
487.70535	5300.19
487.73563	4204.72
487.7659	3363.66
487.79617	3036.82
487.82645	2877.02
487.85672	2550.53
487.88699	2284.52
487.91727	2065.86
487.94757	1862.43
487.97784	1743.43
