Wavelength (nm)	Intensity (normalized)
233.96069	0.0003478622176940975
233.97569	0.00020852869879172938
233.99068	0.00025162485508049284
234.00568	0.0003391751546483692
234.02068	0.0001908775703788581
234.03568	0.00016772828369361652
234.05067	0.00014163601624719957
234.06566	9.277631994984232e-05
234.08066	-1.9242743214794358e-05
234.09566	-2.0901243943107775e-05
234.11066	-6.983187985936389e-05
234.12567	0.00012557312455916094
234.14067	0.0003370631808514376
234.15567	0.00012363505417084422
234.17067	-0.00014057935373331567
234.18567	2.3925974169871336e-06
234.20068	-3.2475481916477715e-05
234.21568	0.00014903265384438684
234.23068	0.00016654865917364127
234.2457	0.00011947934373420749
234.2607	0.00016733507552029142
234.27571	0.00021451600262679274
234.29071	0.0002465739542148943
234.30573	0.00017133201633367834
234.32074	0.0002037723662484157
234.33574	0.00021887777576594521
234.35075	0.00028676091051338664
234.36577	0.00039693081427872646
234.38078	0.00044698716060459476
234.3958	0.00031894722903092425
234.41081	3.8918961281831624e-05
234.42583	0.0002101528782568041
234.44084	0.00022232611685984763
234.45586	0.00032296308707601757
234.47087	0.0002534638802485184
234.48589	0.00034044531163436776
234.5009	0.00023761259130942374
234.51591	0.0003034783384184654
234.53094	0.0002907740660968076
234.54596	0.0005183118802917577
234.56097	0.0004615723462501993
234.576	0.0001632786805501131
234.59102	0.0003549764480465256
234.60605	0.000631505838668443
234.62106	0.0005537560163552981
234.63609	4.414025235587096e-05
234.65112	0.0002485291852348304
234.66614	0.00014044287941886264
234.68117	-1.83947107420149e-05
234.6962	0.0002596363027081368
234.71123	-5.4475411652474237e-05
234.72624	0.00014571538214159277
234.74127	4.6268711169003845e-05
234.7563	0.0001449086973324001
234.77133	9.95239613764178e-05
234.78636	4.308858939608089e-05
234.80139	-1.9217340075074383e-05
234.81644	-0.0001328990927836166
234.83147	-0.00014401958744220112
234.8465	1.5175133028675821e-05
234.86153	-8.607705258720169e-06
234.87657	-4.198274207976045e-05
234.8916	-0.00034082635873016734
234.90663	-0.00028628257479738293
234.92168	-7.17530598622285e-05
234.93671	-2.8895125569881604e-05
234.95175	0.00010430002188993956
234.96678	0.00013095210427178117
234.98183	6.863617569243825e-06
234.99687	0.00016826201987390314
235.0119	0.00033412290255193457
235.02695	0.0003884694067826383
235.04199	0.0003126937327211357
235.05704	6.922423135233884e-05
235.07208	-7.220788416168288e-06
235.08713	-6.252185615877503e-05
235.10217	0.00010468714952450187
235.11722	6.223917866784855e-06
235.13226	-9.340248031932286e-05
235.14731	3.626960298135572e-05
235.16235	0.0001192511208459786
235.1774	2.1137033724019207e-05
235.19244	4.052395326903277e-05
235.2075	0.00022212208100358616
235.22255	0.0004954720254679989
235.23759	0.00040021835890312487
235.25266	-0.00018328635554126253
235.2677	6.52375598933068e-05
235.28276	0.0004641721143789878
235.29781	0.0001707780116908492
235.31287	0.00020725178565155
235.32793	0.0002427891566427859
235.34297	0.0002663235441163356
235.35803	0.00019024924804003968
235.37309	-7.829801666337867e-05
235.38815	-0.00019005737326130371
235.40321	-9.464304535000933e-05
235.41827	0.00011052595309067029
235.43332	4.407782549123997e-05
235.44838	-7.053938432518181e-05
235.46346	6.061837727986423e-05
235.47852	0.0001675472187615699
235.49358	8.912853718452138e-05
235.50864	0.00010823250899244122
235.5237	0.00023882059167695853
235.53876	0.00010102342223531415
235.55383	0.00015999924331073175
235.56889	6.62324711579778e-05
235.58397	0.0003619758237778793
235.59903	0.0003119546094537514
235.61411	0.0002067856110130718
235.62917	0.0004062083651998605
235.64424	7.475792699570039e-05
235.6593	4.1674796572197616e-05
235.67438	0.0001048597017022806
235.68945	0.00011226660865382276
235.70453	9.901360148959688e-05
235.71959	0.0003060591893155475
235.73466	0.00024185140244248484
235.74974	0.0003545467566406239
235.76482	0.0001984931073715047
235.77989	9.933857250569544e-05
235.79497	0.0002210248815646172
235.81004	0.0002717811654636208
235.82512	0.00011262644142549448
235.84021	0.00012451105712193238
235.85529	0.00010815548883477959
235.87036	0.00011417103339431889
235.88544	0.0002109203773717479
235.90053	0.0002114608697062154
235.9156	0.0002991476435885448
235.93069	0.00043075887826220905
235.94577	0.00028074252836909143
235.96086	0.0002166050054995095
235.97594	0.00020852059140671236
235.99103	0.0004764764223731397
236.0061	0.00027019482046195876
236.02119	5.559787910807955e-05
236.03629	0.00021576994484275727
236.05138	0.00042019900927755096
236.06647	0.0007113419613926326
236.08156	0.0006788110790118719
236.09663	0.000645685655063197
236.11172	0.0010302608145759972
236.12683	0.0011535808968389306
236.14192	0.0013520821115954524
236.15701	0.0012547516032353871
236.1721	0.0008695562287687854
236.18719	0.0004924817516275575
236.20229	0.0002951669175451919
236.21739	0.0004028316393402751
236.23248	0.00027968316339353516
236.24757	4.525353144179033e-05
236.26268	0.00013585815319174234
236.27777	0.00025821075417597887
236.29288	0.0002870743960673778
236.30797	0.00019328546372891068
236.32307	0.0001247588728572857
236.33818	-4.865133650242006e-05
236.35327	-0.00012071761167247245
236.36838	0.0001361405604365016
236.38348	0.0001524715363224361
236.39859	0.00010122826883007731
236.4137	0.0001165263638648445
236.4288	-5.868827915348091e-06
236.44391	5.0467390746230744e-05
236.45901	0.00019176803149989325
236.47412	0.00019928898233400805
236.48923	9.75692708488162e-05
236.50433	0.00020336294330505658
236.51944	0.00029389676055919335
236.53456	0.00025589204206111346
236.54967	6.864266160045186e-05
236.56477	0.00010963170852329386
236.5799	-5.053711425737704e-05
236.595	0.00018076631003180796
236.61012	0.00032647628725005607
236.62523	0.00030450122016144505
236.64035	0.00034755548829428726
236.65546	0.00025996059810881735
236.67058	0.00012531463410020188
236.6857	0.00025000202684625426
236.70081	0.00048324338640067237
236.71593	0.0002740944726551416
236.73105	0.0001525228830942105
236.74617	9.657206249172372e-05
236.76129	0.0004008615447811411
236.77641	0.00041859915196752723
236.79153	0.000374776033488905
236.80666	0.0002485643172365708
236.82178	-2.973721262698192e-05
236.8369	6.57830517818681e-05
236.85204	7.214194409687785e-05
236.86716	0.00024800625890123313
236.88228	0.0004193274653882221
236.8974	0.00033442963195174486
236.91254	0.0005542113811470869
236.92766	0.0002741660878894585
236.94279	0.00038654525407193414
236.95792	0.0006483327162712516
236.97305	0.0007976072404353126
236.98817	0.0005461999335194429
237.00331	0.00037765145270827197
237.01845	0.0005024497815059738
237.03358	0.0006269021952096164
237.04871	0.0008274572808371146
237.06384	0.00053492931711496
237.07898	0.00038345093545710785
237.09412	0.00023083076374269323
237.10925	0.0002859028789324195
237.12439	-6.586534173979078e-05
237.13953	-8.103790742987788e-05
237.15466	0.00046468558209673193
237.1698	9.039909953977078e-05
237.18495	-0.00010056832768969254
237.20009	7.424675637037777e-05
237.21523	7.144822218558885e-05
237.23038	0.00015440109395648495
237.24551	0.00040415179186721183
237.26065	0.0003232495480132853
237.2758	0.00015935605743271547
237.29094	0.00017920969210854167
237.30609	0.0003027230003810471
237.32124	0.00033340404774709283
237.33638	0.00018209727240543414
237.35153	0.00030814819218826433
237.36668	0.0003617258460731881
237.38184	5.466823229279551e-05
237.39699	-0.00015561449924736444
237.41212	2.9006466990781904e-05
237.42728	0.0002358816646082917
237.44243	0.00027348912124053803
237.45758	0.00032796939732402243
237.47273	0.0002065410382317253
237.4879	0.0002700515899933249
237.50305	0.00040502603821821294
237.5182	0.000499735158756111
237.53336	0.0005768080144203354
237.54852	0.0005835709247553596
237.56367	0.00033371212837773927
237.57883	0.00045355684493004675
237.59399	0.0003543021838592774
237.60915	0.00026803825604743365
237.62431	0.000331282615334308
237.63947	0.0005999316277196899
237.65463	0.00016187340048049768
237.6698	0.0003705845154351098
237.68495	0.00043211821648339474
237.70012	0.000552938521699416
237.71529	0.00038844643585842344
237.73045	0.0003155069953220389
237.74562	-0.0002824423767609916
237.76079	0.00020582083219604738
237.77596	0.00034807571216621217
237.79112	0.0004467101582831802
237.80629	0.00024540108584909993
237.82146	0.00036124210543383973
237.83662	0.0003388873424802653
237.85179	0.00013154732145511346
237.86697	-0.0001815202968383901
237.88214	0.0002497844786816311
237.89731	5.869395432299281e-05
237.91249	2.468442003821281e-06
237.92766	9.252809884523813e-05
237.94284	0.0002975342739701594
237.95801	0.00022326251982931255
237.97319	0.0002922144781681634
237.98837	0.0002151605397356452
238.00354	0.00020067669640275328
238.01872	0.00017195088005664359
238.03391	-3.7249515583745235e-05
238.04909	-8.316758235076332e-06
238.06427	0.00027851705118192165
238.07944	0.0003520213062078247
238.09462	0.0003679306980728746
238.1098	0.00042591066202203587
238.12498	0.00031286128534482063
238.14018	0.000351983471744412
238.15536	0.0005213670132123351
238.17055	0.00044084851891588046
238.18573	0.00039337437471793056
238.20091	0.0005070885569665409
238.21611	0.0004005953523064159
238.23129	0.00022236935624660504
238.24649	4.108728140463148e-06
238.26167	0.0002519329357111393
238.27687	0.000404345017876784
238.29205	0.00019885388600476172
238.30725	0.00019947815465107168
238.32243	0.0002448768082846665
238.33763	0.0001436912383490121
238.35283	-1.1116305842992383e-05
238.36803	-9.632708434112634e-06
238.38322	9.71601181516243e-05
238.39841	5.3650890596244114e-05
238.4136	0.00010122299902981626
238.4288	-2.6129156048244344e-05
238.444	-0.00029750454689176373
238.4592	-0.00021040961211567618
238.47441	-0.00014970421556996267
238.48961	-0.00020902054681609477
238.50481	5.0297946399375185e-05
238.52	9.236554577564703e-05
238.5352	-0.0002446173719641221
238.55042	0.00013623379536419726
238.56561	0.0001890669210583921
238.58083	0.00018984793248169758
238.59602	6.156964378852697e-05
238.61124	-4.224852918523483e-05
238.62643	-0.00030780497955587745
238.64165	-0.00011426453856818175
238.65686	-0.00015184997013779853
238.67206	8.277586053135801e-05
238.68727	0.00013943350998424464
238.70248	0.00036574305534911746
238.7177	6.068796566792691e-05
238.73291	-3.0198387711366285e-05
238.74812	4.308656254982664e-05
238.76334	-4.298562560636484e-05
238.77855	7.494318074333911e-05
238.79376	-7.195344739523232e-05
238.80898	-3.934081554888348e-05
238.82419	0.00021304586347704126
238.8394	0.0005094978015474296
238.85463	0.0005728880937646102
238.86984	0.000400315647523329
238.88506	0.0005475808914340072
238.90028	0.0005190820818683739
238.9155	0.00032845719165587936
238.93073	0.0002757024373501823
238.94594	0.00022823775176808556
238.96117	0.00017670991506162962
238.97638	4.78714060637835e-05
238.99161	0.0002526761126710321
239.00684	0.00033154610534736093
239.02206	0.0003410709315115138
239.03729	0.000442230828061281
239.05251	0.0004690378966200312
239.06773	0.0004191112684544352
239.08296	0.00028660416773639106
239.09819	5.213737693665159e-05
239.11342	1.333421613747963e-07
239.12865	0.0001705618147570622
239.14389	-2.1107847137957967e-05
239.15912	-3.400412936143533e-05
239.17435	9.977056100401855e-05
239.18958	5.872341115522129e-05
239.20482	1.8786973053754667e-05
239.22005	4.290482200236195e-05
239.23529	1.6430696721643747e-05
239.25052	6.577751173543981e-05
239.26576	0.000199144400634538
239.28099	0.00015884664340747989
239.29623	6.560847275783512e-05
239.31146	0.00016275575421651582
239.32671	-2.000537789872795e-05
239.34195	-5.153283626054974e-05
239.35719	8.292517153875465e-05
239.37244	0.0001589101512567798
239.38768	0.00017975018444300913
239.40292	0.00045726191988282127
239.41817	0.000704760115989655
239.43341	0.00038173892598768216
239.44865	0.0004266362729810584
239.4639	0.0005761040231546916
239.47914	0.00025459891415090003
239.49438	8.9691189704702e-05
239.50963	0.0002157645399194126
239.52489	-9.05403031621504e-05
239.54013	-3.4497058370469664e-05
239.55539	0.00017980693613812822
239.57063	0.00029171046906627246
239.58589	-4.280523628973632e-05
239.60114	0.0002822261798272046
239.61639	0.0005678358416681755
239.63164	0.0005261719900657509
239.6469	0.000616492312847773
239.66216	0.0007189061516135048
239.67741	0.0006975404896320058
239.69266	0.0008988279423727073
239.70792	0.0010044928425302607
239.72318	0.001397415906148911
239.73843	0.0010142811587074666
239.75369	0.0014415606175665412
239.76895	0.0020762877905484106
239.78421	0.0030414044152818807
239.79948	0.0033519172614334394
239.81474	0.002378044660881597
239.83	0.0023021865617390883
239.84526	0.002119905521939935
239.86053	0.0017334535027956964
239.87579	0.0010353833306759126
239.89107	0.0006023787067639913
239.90633	0.00032165644685744246
239.9216	0.0006742831044798707
239.93686	0.00020217791386173666
239.95213	0.00017833949945004904
239.96741	1.4590590568949256e-05
239.98267	0.0007689989811719496
239.99794	0.0004766453262276608
240.01321	0.0003486756586574711
240.02849	0.000313145043820416
240.04376	0.00017190223574654152
240.05904	0.00031617585458594235
240.07431	0.0002544894644531704
240.08958	0.00018361335340361535
240.10486	0.00023570735583042593
240.12013	0.00036330543492066927
240.13541	-3.084468142030576e-05
240.15068	0.00012512965059873038
240.16597	0.00035000662103109724
240.18124	0.00040960130582948006
240.19652	0.0003181716225309634
240.21181	0.00031766761342907256
240.22708	0.000315171890074669
240.24237	0.0005904716606356731
240.25764	0.0005397248353525226
240.27293	0.000574881159247959
240.28822	0.00048233671050960323
240.3035	0.00024142846719076407
240.31879	0.00018285125921201623
240.33408	0.0002431999308169812
240.34937	0.00022784454359476048
240.36465	0.00015742379733699427
240.37994	0.00010907905511130089
240.39523	0.0003272775671359041
240.41052	0.00011226228471514704
240.42581	0.00011299600305918661
240.4411	0.00023718965605770296
240.45639	9.473384806219987e-05
240.47168	1.1009801828485569e-05
240.48698	0.0001826026327381612
240.50227	0.00022628252074814948
240.51756	0.00021137033724019207
240.53287	0.00034627046776909085
240.54816	0.000632867879351301
240.56346	0.0006629570876111049
240.57875	0.0005100963968078522
240.59406	0.0003987036291357798
240.60936	0.00035587501655257774
240.62465	0.00038402926225498805
240.63995	0.0002902687057640805
240.65526	0.0002866095726597358
240.67056	0.00020969075731083444
240.68587	0.0002799520583299327
240.70117	0.00011991700740204252
240.71648	-0.0001361851510540952
240.73178	-0.00011912978031689066
240.74709	-0.00015072034115876153
240.76239	3.3856034461791245e-05
240.77769	0.00022267473441557918
240.793	0.00045597960181929716
240.8083	0.00028765407409609415
240.82362	0.0005579475344090933
240.83893	0.00045414598157461633
240.85425	0.0004729713295841181
240.86955	0.00013937000213494472
240.88487	0.00029625465836830765
240.90018	0.00042999137914726524
240.9155	0.00024234054800517793
240.9308	0.00017577756578467324
240.94612	0.0001441101199082244
240.96144	0.000253428748246778
240.97676	0.00026801528512321874
240.99207	0.0004577983585247802
241.00739	0.00022909308088738033
241.02271	0.0003604029910845789
241.03802	0.0005208994873430208
241.05334	0.0008148773217523843
241.06866	0.0005407328535563045
241.08398	0.00029858147786819013
241.09932	0.0005025051819702567
241.11464	0.00043802579769912413
241.12996	0.00024034613129099298
241.14528	0.00012757037885810185
241.16061	0.00012595444190112773
241.17593	0.00015692249069677568
241.19127	0.00016189637140471254
241.20659	0.00012337440174254728
241.22192	5.240235330362427e-05
241.23724	2.7668748462974924e-05
241.25258	2.8389089621736436e-05
241.26791	-3.0902378977010157e-06
241.28323	-6.737926076863415e-05
241.29857	-0.0001746168584964044
241.3139	4.234608805160621e-06
241.32924	0.00013701480678750274
241.34457	0.00022389894955314796
241.35991	0.0002688706142425135
241.37524	0.00030595109084865406
241.39058	0.00018976010247734662
241.40591	5.466053027702934e-05
241.42125	0.00019614872187075208
241.43658	0.0004120537897971262
241.45193	0.00038895720111449517
241.46727	0.0004571497677234193
241.4826	0.0005014323046863388
241.49796	0.00032789237716636084
241.51329	0.00033883194201598236
241.52864	0.00027202844070663964
241.54398	0.00014097796682998543
241.55933	0.0001799758399926493
241.57466	0.00018721168112033253
241.59001	0.00024078663254358397
241.60536	0.00014675988357795114
241.62071	0.00016933895085032957
241.63606	0.00013298084224920478
241.6514	-0.00013968078522726352
241.66675	2.928036148127329e-05
241.6821	8.884450846275872e-05
241.69745	5.6788853967078616e-05
241.7128	8.3004759035005e-05
241.72816	0.00011537335859234176
241.74352	0.00020315620498712275
241.75887	-2.715973980699019e-05
241.77422	8.820605189266904e-05
241.78957	0.00045443244251188407
241.80493	0.0006998227185142946
241.82028	0.0009890198982252935
241.83565	0.0008749449373434262
241.851	0.00038606151343258577
241.86636	0.00024396202500858032
241.88171	0.0005174038531698524
241.89708	0.0006798150435231452
241.91245	0.0005946902033061916
241.9278	0.0005490537330454311
241.94316	0.00046491934503138915
241.95853	0.00029479262660357317
241.97389	0.00045585934227487817
241.98926	0.00043636783746314517
242.00462	0.00038696548686198255
242.01999	0.0003515024335667359
242.03535	0.0001448005988655066
242.05072	0.00011048703764258865
242.06609	0.0002605402761375337
242.08145	0.0001260084911345745
242.09683	-7.127188656146884e-06
242.1122	0.00022505019822556364
242.12756	0.00034213164771790624
242.14294	0.00037309375109787504
242.15831	0.0004704323668429573
242.17369	0.00038677361208324664
242.18906	0.00032242935089573093
242.20444	0.00034388419411241703
242.21982	0.0003146597735877611
242.23518	0.00036309734537189926
242.25056	0.00010307796872170859
242.26595	-4.7765739812395116e-05
242.28133	-4.7271459572524617e-05
242.29671	-6.529241986525526e-05
242.31207	-0.0002656925193158448
242.32745	-0.00024334451251645126
242.34283	-0.00021087173306164584
242.35823	-1.6259630897784795e-05
242.37361	0.0001167451281372202
242.38899	0.00015359981407063694
242.40437	0.00015480240951482705
242.41975	0.00019977812789670108
242.43515	0.0005646172098164217
242.45053	0.0006597519680677129
242.46591	0.0006921477273648567
242.48131	0.000557593511930017
242.49669	0.0002998043417749228
242.51208	0.0003881491650744663
242.52748	0.0005510386911437629
242.54286	0.0007593917299267903
242.55826	0.0005351076795853342
242.57365	0.0005893041971932234
242.58905	0.0005174943856358757
242.60443	0.0004867484791896939
242.61983	0.00044219029113619595
242.63522	0.00047703853440098586
242.65062	0.000850790334916075
242.66602	0.000865145811319531
242.68141	0.0010128637175603257
242.69681	0.0014795842532963276
242.71222	0.001143056159856013
242.72762	0.0008014204138549805
242.74301	0.0006883764421011099
242.75841	0.000608048471352555
242.77382	0.00042723621947231733
242.78922	0.00023109290252490994
242.80463	0.0003515875611094145
242.82002	0.0004220691127548083
242.83543	0.0006574521731845538
242.85083	0.0005639240283974673
242.86624	0.0009896482205641118
242.88165	0.0008363010866598385
242.89706	0.0007655168593071429
242.91246	0.001015460783227442
242.92787	0.0008001853888707224
242.94328	0.0007074166358135625
242.95869	0.0006935557098961445
242.97411	0.00014331019125321255
242.98952	0.0006045001391767761
243.00493	0.0005084222218018393
243.02034	8.280896568684415e-05
243.03577	0.0004809030545924282
243.05118	0.0003680455526939489
243.06659	0.0002342480265273638
243.08202	0.00021578751084362746
243.09743	0.0002190034402337089
243.11284	-1.682417514113606e-05
243.12827	0.00027901565536046785
243.14368	0.0005977858731518541
243.1591	0.0004232244151197326
243.17453	0.00019069920790848384
243.18994	0.0003560763499471668
243.20537	0.000333774284996203
243.22079	0.00025327605916229093
243.23622	3.176419400431853e-05
243.25163	0.0002787075747298214
243.26706	0.0003904111254942127
243.28249	0.00039631195055576127
243.29791	0.00033616596357622156
243.31334	0.00041208081441384956
243.32878	0.000631657176522094
243.34421	0.0006741236592412029
243.35963	0.00047539814016587715
243.37506	0.00032823829226042003
243.39049	0.0005489510395018822
243.40593	0.0006278169784857026
243.42136	0.00030432691138357934
243.4368	3.5173484527055695e-05
243.45222	0.0002604429875173295
243.46767	0.00034246269927276754
243.48309	7.859988163217876e-05
243.49854	0.00016749857445146784
243.51398	0.0003776203743990401
243.5294	0.0002945115705896501
243.54485	0.00036736318112168373
243.56029	0.0004542135431164248
243.57573	4.9925141811676253e-05
243.59117	-9.921331340718261e-05
243.60661	0.00010517575459486047
243.62206	6.528498809565633e-05
243.6375	0.0003682455348577019
243.65294	0.0004679285361035367
243.66838	0.0004956949785559666
243.68384	0.0005257071666581089
243.69928	0.0005231560428394224
243.71472	0.000622572851610532
243.73018	0.0006021030556734129
243.74562	0.00032456564684771354
243.76106	0.0001563063294354828
243.77652	0.0004254282726135237
243.79198	0.0004509219447995179
243.80742	0.0008752273445881854
243.82288	0.0007754416497988018
243.83833	0.0004489288793161691
243.85378	0.0005978669470020242
243.86923	0.00021103117830031376
243.88469	0.00023614110092883608
243.90015	0.0005053022298011258
243.9156	0.00020370075101409875
243.93106	0.00013580410395829562
243.94652	0.0005115178916475018
243.96198	0.000389916575008175
243.97743	6.689727672937278e-05
243.99289	-4.2037872297876134e-05
244.00836	3.213632297659939e-05
244.02382	0.0003222077490385993
244.03928	1.0361021854807545e-05
244.05475	2.1453897355100762e-05
244.07021	-7.28472865933579e-05
244.08568	3.8044579807746876e-05
244.10114	0.00011123372780265545
244.11661	2.0095369872416786e-05
244.13206	2.004699580848195e-06
244.14754	2.34410174227704e-05
244.16301	9.74155007796602e-05
244.17848	0.00033755097518329446
244.19394	0.00031252482886661456
244.20941	0.00024260944294157547
244.22488	0.00023792607686341487
244.24036	0.0002554407309618331
244.25583	8.418505917039831e-05
244.2713	0.00029326843822037493
244.28677	0.00023983131234241273
244.30226	0.00010361346150208225
244.31773	0.0002102069274902509
244.33321	-4.167574243378294e-06
244.34868	8.103628595287447e-05
244.36417	0.0003744057962397948
244.37964	0.0004550877894674259
244.39513	0.0006121399983244738
244.4106	0.0004986271494704526
244.42609	0.0003725343415317012
244.44156	0.0005787308159002035
244.45705	0.0004534595563098426
244.47253	0.0003479176181583805
244.48801	0.00013388143760151123
244.50349	0.00024539703215659147
244.51898	0.00036963595138811943
244.53447	0.0003445179213745801
244.54996	0.0004185613175041145
244.56544	0.0003208957038966795
244.58093	0.0003576572900254842
244.59642	0.0006349163452989328
244.61191	0.0006328759867363182
244.62741	0.0004263254898887397
244.6429	0.0004297643723667889
244.65839	0.0007112284580023944
244.67387	0.0006003140260463256
244.68938	0.00036756046082376436
244.70486	0.0005080100963968079
244.72037	0.0008246615842370815
244.73586	0.0008073955566125183
244.75136	0.000744120119016412
244.76686	0.00030206495096383296
244.78235	0.0004217840030483768
244.79785	0.00025563936189474995
244.81335	0.0001683417424932371
244.82886	0.00021526998943337486
244.84436	8.09075136541876e-05
244.85985	0.00021208648958336148
244.87535	0.00033692130161363983
244.89085	0.0004676231579345626
244.90637	0.00045049630708612475
244.92188	0.0004044517651128413
244.93738	0.0007475914310345294
244.95288	0.0008188175108706521
244.96838	0.0010502698407979828
244.9839	0.0009236473503714533
244.9994	0.0005338104979826124
245.01492	0.0001672202208992171
245.03043	0.00019332870311566805
245.04594	0.00024673745314607076
245.06145	0.00019078974037450714
245.07697	-0.00024574294725065066
245.09247	2.601227458091576e-05
245.10799	9.803260790253842e-06
245.1235	0.0002728297205924877
245.13902	0.0003102182778292747
245.15454	0.00035465215264584513
245.17006	0.000530233789959274
245.18556	0.0005059224447549272
245.2011	7.631981471922774e-05
245.21661	0.0002629333059483884
245.23213	0.0004279848013555548
245.24765	0.0005728880937646102
245.26317	0.000597408879748563
245.27869	0.0010414246837444228
245.29422	0.0006432628981739467
245.30974	0.00047314698959282015
245.32526	-3.0742663492175025e-05
245.34079	0.0002410649860958347
245.35631	8.414708958390198e-05
245.37184	0.0005674277699556526
245.38737	0.00018660092478238428
245.40289	0.000191693713803904
245.41843	-2.1986417427634832e-05
245.43396	0.000391502920009837
245.44948	0.00019929438725735274
245.46501	9.435780052049412e-05
245.48055	0.00025772701353663055
245.49608	0.0003376482638034986
245.51161	0.0003332419000467526
245.52715	0.00031975796753262546
245.54268	-0.00016842551880507956
245.55823	0.00027913996859739535
245.57376	-0.00029297251866725396
245.58929	9.458926636272982e-05
245.60483	0.00013762691435628712
245.62038	6.747830598892531e-05
245.63591	0.00030394181059527125
245.65144	-0.0003135328470703964
245.66699	0.0003593625433407291
245.68254	0.00010986506608870019
245.69807	0.0002152767455875557
245.71362	0.0002485210778498134
245.72916	0.0003643431802028467
245.74471	0.0002623090373020785
245.76025	0.0002126985971521459
245.7758	0.0003050552248042742
245.79135	0.00017076585061332367
245.8069	0.0001398442841584399
245.82245	8.858318041904371e-05
245.838	0.0001322934711228458
245.85355	0.00015719679055651792
245.86909	0.00034415849397215925
245.88464	0.0003334108039012737
245.90019	0.0005307837409095946
245.91576	0.0005645253261195623
245.9313	0.0007722662573338054
245.94685	0.0005886150694667773
245.96242	0.0003240548815916418
245.97797	0.00040409909386460125
245.99353	0.0003614893806768586
246.00908	0.0003793918380252572
246.02464	0.000313809849391811
246.04021	0.0004738928690143852
246.05576	0.0005960860247599538
246.07132	0.0008065550910324214
246.08688	0.0007041642231909046
246.10245	0.0003164974475249505
246.11801	0.00022737836895628228
246.13358	0.0002220342509992352
246.14914	4.424402688408871e-05
246.1647	0.00014987311942448375
246.18027	0.00020575327065423894
246.19583	0.00022839854823758962
246.21141	0.0002075368953579816
246.22697	0.0002990260328132896
246.24254	0.0005888258614772196
246.25812	0.0006108387630292434
246.27368	0.0003445138676820716
246.28925	0.0002606037839868336
246.30482	0.00027359586847659534
246.3204	0.0004633708344931398
246.33597	0.0003022554745117327
246.35155	0.00014265349306683456
246.36713	0.00018532130918053256
246.38269	2.864176978809998e-05
246.39827	3.979618034067232e-05
246.41385	-0.00010788591828296394
246.42943	1.9041004450954375e-05
246.44501	0.0002319914710309621
246.46059	0.00042513505552207504
246.47617	0.0009795180429853555
246.49174	0.0010695370412909118
246.50732	0.0006903384292752268
246.52292	9.426551145438379e-05
246.5385	-5.225290717314402e-05
246.55408	-4.372542448916718e-05
246.56967	-4.559904116659865e-05
246.58525	0.00019163020595460405
246.60083	8.510132880040429e-05
246.61642	2.2355303445908878e-05
246.63202	-0.00015680898730653753
246.6476	-0.00017283053133098942
246.66319	4.217758956633598e-05
246.67879	0.0001387376261036178
246.69437	0.0001422778508943797
246.70996	0.00011445195428515835
246.72556	-9.116092348520267e-06
246.74115	3.017190358697738e-05
246.75674	0.0003856183097183224
246.77234	0.00025374898995495
246.78793	0.00017052938521699417
246.80353	0.00028927960479200503
246.81912	0.00026368729275497046
246.83473	0.00023099426267386963
246.85033	0.00019491910180983855
246.86592	0.0005797374828731491
246.88153	0.0002953614947856002
246.89713	0.0003520996775963225
246.91272	-4.557269216529336e-05
246.92833	5.572394894509409e-05
246.94394	-6.071390929998135e-05
246.95953	-4.101174760088965e-05
246.97514	2.298146381538944e-05
246.99075	0.0003192053141206325
247.00635	0.0004950085532911929
247.02196	0.0005662657114365475
247.03757	0.0005927133525928768
247.05318	0.0002501898479324817
247.06879	0.0001633300273218875
247.0844	0.00017482494804517437
247.10001	0.00013976591276994215
247.11562	0.00016739317844624669
247.13123	0.00033225955522885796
247.14684	0.0001934340991208892
247.16246	6.652203992616875e-05
247.17807	0.00010972926738966525
247.19368	-0.00020266165450108503
247.2093	5.815819129645194e-06
247.22491	0.00018734680420394938
247.24054	1.2545691870725043e-05
247.25615	-0.00019418673469663518
247.27177	-0.0002036237308564371
247.2874	-0.0003589666327057316
247.30301	-0.00011681201406361054
247.31863	0.00019688514267646398
247.33426	0.00021020422502857853
247.34988	9.956125534749603e-05
247.36551	0.00029808557615131623
247.38113	0.00026902870825034524
247.39676	0.0003177649020492767
247.41238	0.0006396929463047891
247.42801	0.0006635246045622958
247.44363	0.0005395924147305781
247.45926	0.0006337218572397597
247.4749	0.0006693227360802955
247.49052	0.0006238186864414796
247.50615	0.00040973372645142464
247.52179	0.00038294827758605314
247.53741	0.0004223420613837144
247.55305	0.0003237805817318996
247.56868	0.0002839422429891388
247.58432	0.0001265100680209603
247.59996	0.000417924887780279
247.61559	0.00037505708950282815
247.63123	0.0005096072512451591
247.64687	0.0008594274024208651
247.66251	0.0009205935686817121
247.67815	0.001076244551161653
247.69379	0.0011188596692727406
247.70943	0.0014536811581669742
247.72507	0.0022830125961738547
247.74071	0.003121545916175044
247.75635	0.003973794229163345
247.77199	0.005573962322279365
247.78764	0.006567657479197801
247.80328	0.006343515308094143
247.81892	0.0039873876113752016
247.83458	0.003009082973680726
247.85022	0.002145051927801034
247.86588	0.0017673423721668068
247.88153	0.0013059335248477837
247.89717	0.0008786797393745962
247.91283	0.0007023441152545853
247.92848	0.0006547105258179676
