PC1 PC2
-0.5582994463052516 -0.8837421137694347
-0.5637446860006865 -0.8781844690196976
-0.5533409021399442 -0.8884758478261374
-0.5531640820679524 -0.888540262843827
-0.5486197590875155 -0.8929721130560734
-0.5496193807016752 -0.8918600863876115
-0.5430482642914998 -0.8983187977434847
-0.5527290421596627 -0.8885256148210189
-0.5548829429288874 -0.886259308997492
-0.5530904047201607 -0.8879394421519163
-0.5544953579347128 -0.8864220161691736
-0.553529621376552 -0.8872753476730322
-0.5560832453995093 -0.8846091154541081
-0.563064313688992 -0.8775156421103232
-0.5618030670468257 -0.8786644836981865
-0.55972411289315 -0.8806308296558958
-0.5479536154279687 -0.8922888543528866
-0.5505020904744721 -0.8896279742520811
-0.5538473577871614 -0.886170098743425
-0.5571238313678938 -0.8827812201083903
-0.5541671075438624 -0.8856253357364547
-0.5505473788795244 -0.8891326593464904
-0.5484988788534231 -0.891068483462737
-0.5508961323363726 -0.8885588249254847
-0.5499582294396264 -0.8893841196262645
-0.5503559236715236 -0.8888740203400646
-0.5520230464510142 -0.8870942893646073
-0.5481930154247077 -0.8908116444810591
-0.5488715994321445 -0.8900206554193197
-0.5498097083782071 -0.8889699382772906
-0.5477498418494723 -0.8909171966100584
-0.5450346722091568 -0.8935197580544076
-0.5401376197418015 -0.8983041346119074
-0.5438283934128216 -0.8945009558865851
-0.5487550617493195 -0.8894616793541205
-0.5490383897376747 -0.8890657431697984
-0.5528462853825239 -0.8851452393289826
-0.5535398764245237 -0.8843389723771276
-0.5573539218816641 -0.8804123187240206
-0.5524342185862927 -0.8852194138234251
-0.5482142304903214 -0.8893267937234298
-0.5527205359498861 -0.8847078800678984
-0.5477631747101107 -0.8895525653978187
-0.5517754355794438 -0.8854276963325192
-0.5465317502687602 -0.8905585703055715
-0.5460192287278447 -0.89095848365052
-0.5361411038859384 -0.9007239325825717
-0.5376057063846326 -0.899146721887911
-0.5298052047045354 -0.906834412230377
-0.5392491712457572 -0.897277837493188
-0.5375268771964148 -0.8988875233465639
-0.541307398386406 -0.8949941231050533
-0.5357152798366681 -0.9004736334588241
-0.5439872691073594 -0.8920890359921664
-0.5474884718318279 -0.8884750219300667
-0.5459956885701601 -0.8898551292818796
-0.5429490817175568 -0.8927889247968518
-0.5430029665503008 -0.8926222286264766
-0.5399743305344321 -0.8955382564463785
-0.5338148375970033 -0.9015848703322881
-0.5331701444063627 -0.902116955326962
-0.5384873518901244 -0.896686936505569
-0.5433914370306694 -0.8916700400273928
-0.5447241492625587 -0.8902247195995363
-0.5361510290521784 -0.8986849607583978
-0.5411323668583475 -0.8935908116145974
-0.5427777186812444 -0.8918326484540693
-0.5453800625205669 -0.8891174932771155
-0.5424299622605698 -0.8919547144855934
-0.5435428477116026 -0.890729220838594
-0.5441347831027176 -0.8900244741098476
-0.5466011928835687 -0.8874452529913653
-0.54841156949073 -0.885521997332685
-0.5487712044251146 -0.8850495510606692
-0.5451307055581954 -0.8885772385899572
-0.5443295875827945 -0.8892654775138386
-0.5433857378517721 -0.8900963127655654
-0.5394580253457311 -0.8939112139339753
-0.5410536275078771 -0.8922028004341981
-0.540435060328456 -0.8927084885621002
-0.538769144352294 -0.8942615932006311
-0.542697280349028 -0.890220442724601
-0.5510054026268717 -0.8817995091091261
-0.5511560551291589 -0.8815359775553198
-0.5478214804151716 -0.8847577409316759
-0.5500340508510871 -0.8824321560164649
-0.5499590748628085 -0.8823942529532239
-0.5502337002047765 -0.8820066131319607
-0.5519688334854131 -0.8801586685136926
-0.5527225350065648 -0.8792919525132457
-0.552923923460253 -0.8789776850080379
-0.5519998285507884 -0.8797887654382069
-0.548901905575813 -0.8827738770755513
-0.5480184758030097 -0.8835442246551708
-0.551251479951014 -0.8801982060278711
-0.5496387076357822 -0.8816981670054718
-0.5467750721622 -0.8844487879997585
-0.5477578783513468 -0.8833528996174279
-0.5487029348038729 -0.8822950318272706
-0.5464093463177044 -0.8844756058341434
-0.5491594113011731 -0.8816124586574909
-0.5500220399221027 -0.8806368155572658
-0.5535192249216857 -0.8770266160783872
-0.5543750316853123 -0.876057727121577
-0.5553354481233794 -0.8749842962042141
-0.551581148720527 -0.8786257842694355
-0.5449757005704142 -0.8851182179402526
-0.5455124423086188 -0.8844683940088642
-0.5445838655374922 -0.8852837531590312
-0.5494668179095114 -0.8802877863077164
-0.5540817844616972 -0.875559737562347
-0.5570265016542831 -0.872502005890465
-0.5595326095929029 -0.8698828834725498
-0.5567251878380011 -0.872577223034268
-0.5514751351100002 -0.8777142612829734
-0.557502054057165 -0.8715741247148483
-0.5570888818647886 -0.871874214714041
-0.5552996069950361 -0.8735504751044981
-0.5558466950882796 -0.8728901693902947
-0.5453459161743524 -0.8832778661110383
-0.5467996809974861 -0.8817110868086088
-0.5468193936782223 -0.8815781565069127
-0.5486382842534683 -0.8796461837384829
-0.5451816124768399 -0.8829896378941513
-0.546616202649387 -0.8814420332423085
-0.5555057963525504 -0.8724391542042972
-0.5499327334365259 -0.8778992026410263
-0.5540906316010807 -0.8736280868555112
-0.5463128125765788 -0.8812926205451652
-0.5420604218500606 -0.885431996792388
-0.5399301659555499 -0.8874490350659386
-0.5377118062507193 -0.8895541094359211
-0.5466589287540383 -0.880493769311642
-0.5463315686966469 -0.8807081148897381
-0.5498405117733561 -0.8770858864781804
-0.5388798216340409 -0.8879333589965357
-0.5379284973124611 -0.8887713979832674
-0.5493054338588188 -0.87728124381595
-0.5490187872583947 -0.877454672795414
-0.5423182877096738 -0.8840418870092869
-0.5427787852855169 -0.8834681718124836
-0.5410211151884896 -0.8851126242885511
-0.5475374035011755 -0.8784830506410172
-0.5420964889871251 -0.8838107475341074
-0.5422433171275756 -0.8835507017726971
-0.5382013060100558 -0.8874794275553686
-0.540768810500754 -0.8847987054437108
-0.5479862644402668 -0.8774679661693496
-0.5450841635494924 -0.8802566462974998
-0.5405004226363321 -0.8847271695897001
-0.546121594166634 -0.87899271272455
-0.5408570080739886 -0.884143878054571
-0.5546955810411361 -0.870192087466463
-0.5476828914929982 -0.8770914916797532
-0.5423104806254193 -0.8823504817847077
-0.5462158255179655 -0.8783318515573134
-0.5527167876202297 -0.871717468692425
-0.5462313913073489 -0.8780896473843458
-0.5506823144357006 -0.8735252357794815
-0.5527001649486104 -0.8713941676456116
-0.5497405932747773 -0.8742402508429324
-0.5483336365296317 -0.8755339899671177
-0.5433769471712191 -0.8803772585629059
-0.5547985084802021 -0.8688422087774105
-0.549885172438499 -0.8736423271981536
-0.5501214145405248 -0.8732925966196156
-0.5500029159508165 -0.8732976744466995
-0.549873510146856 -0.8733136594880353
-0.5511920177231017 -0.8718818665769418
-0.5494643279200808 -0.8734961356173383
-0.5448763033567028 -0.877970671704204
-0.5520400237675234 -0.8706935305307589
-0.553440731873548 -0.8691794016621098
-0.5467489203442032 -0.875757724714942
-0.5601867546765947 -0.862206469619926
-0.5534472240848971 -0.8688325117351111
-0.5441547140014439 -0.87801160105594
-0.5399199603906151 -0.8821329339041446
-0.5398101014999772 -0.8821293043182703
-0.5462065167932934 -0.8756194682623297
-0.5492413730793434 -0.8724709203581023
-0.5378671805439131 -0.8837316921309083
-0.5412152856823147 -0.8802700985159939
-0.5390153077004692 -0.882356655735215
-0.5384170801983229 -0.8828412593330729
-0.5450440215785127 -0.8761008294763705
-0.5462712295557032 -0.8747602007365557
-0.5382606458558694 -0.8826570928182125
-0.5405528736842588 -0.8802514442271988
-0.5473083373978549 -0.8733822888954256
-0.5504135878162522 -0.870163617714404
-0.552736342252675 -0.8677271716598045
-0.5535681637132275 -0.8667819294366276
-0.5535358349760531 -0.8667006342695129
-0.5545604133932769 -0.8655625673757769
-0.556401456720994 -0.8636079001437709
-0.548694273430369 -0.871201391816219
-0.5468038166614747 -0.8729784278224888
-0.549345034476973 -0.8703235183888136
-0.5478028107881482 -0.87175211817335
-0.5458875758704027 -0.8735538646145825
-0.546073072324236 -0.8732547442564605
-0.5447130513288082 -0.8745011413475997
-0.5475362322361421 -0.8715642688220889
-0.5473140135402069 -0.8716728636137354
-0.5396584364574394 -0.8792147490783259
-0.5424082305853558 -0.8763513310461208
-0.5456574890536856 -0.8729883809596142
-0.5420806927957171 -0.8764515533132939
-0.5399296908587782 -0.8784888636320557
-0.5335067208605369 -0.8847982097260085
-0.543077203133271 -0.8751140358350973
-0.5392657857346888 -0.878811829329391
-0.5390660438154785 -0.878897879630424
-0.5361569953364158 -0.8816933042051982
-0.5421732196623104 -0.8755631851194623
-0.5436854510922953 -0.8739373297851885
-0.547252440192814 -0.8702566490664927
-0.5400512578628158 -0.877344207492202
-0.5424524707262559 -0.8748291675828092
-0.5402409569570569 -0.8769269897338313
-0.5439138755800627 -0.8731402440648722
-0.5455256304917023 -0.8714147975350556
-0.5524944859367745 -0.8643323181856943
-0.5602535438591182 -0.8564593655035095
-0.5583094357387817 -0.858289849719557
-0.5489155068394029 -0.8675698838590947
-0.5518852872542808 -0.8644862763982636
-0.5452466048406798 -0.8710112671936876
-0.5453617410191104 -0.8707823039693039
-0.5438663177340516 -0.8721638324945219
-0.5394043256173005 -0.8765122007069837
-0.5422426344417871 -0.8735599971226559
-0.5378692198870993 -0.8778195846313908
-0.5396908226388973 -0.8758842902614158
-0.5357934093572475 -0.8796678764971121
-0.5450453342132471 -0.8703020568812712
-0.5423969710147516 -0.8728365930338136
-0.5381752083034498 -0.876944460985274
-0.5343984995922866 -0.8806073426504841
-0.5344347856873825 -0.8804571617955472
-0.5339041287097585 -0.8808739240133298
-0.5316316582832801 -0.883032567393855
-0.5361290820331213 -0.8784212488841725
-0.5295231405740339 -0.8849133632973064
-0.5344974938704667 -0.8798251152410324
-0.5317329804436061 -0.8824758016219401
-0.528255664113557 -0.8858392231921476
-0.5289884647709221 -0.8849923923471652
-0.5303745476382609 -0.8834924147199847
-0.5318693013768366 -0.8818838339354561
-0.5386943130446519 -0.8749449275077995
-0.541802652750732 -0.8717225576141019
-0.543695834055147 -0.8697154815498456
-0.534222513606802 -0.8790749749522373
-0.5264467830341459 -0.8867366076233877
-0.529977704812035 -0.8830918587995454
-0.5343473313603588 -0.8786081343497159
-0.5358394404726216 -0.8770021304776119
-0.5369583159025421 -0.8757692248600738
-0.5333870408837629 -0.8792266051190112
-0.5347976262778297 -0.8777019895373274
-0.5348541748031701 -0.877531343110481
-0.5397596086366607 -0.8725120822310369
-0.5307475917422094 -0.8814100012239828
-0.5249173562353724 -0.8871262065432022
-0.531028928759472 -0.8809007392592613
-0.5318967593619082 -0.8799188107553195
-0.5352326421227578 -0.8764688978068524
-0.5295770303288977 -0.8820104116992067
-0.5330792771156398 -0.8783941347248467
-0.533295923820388 -0.878063390118593
-0.5280238679037561 -0.8832214158476075
-0.5256764345394475 -0.8854549544520746
-0.52635971760445 -0.8846576411994547
-0.5273092072710337 -0.8835940536313649
-0.523155353490046 -0.8876336063691829
-0.5270870428294153 -0.8835878868421959
-0.5260404542707717 -0.8845203774993337
-0.5332611038353705 -0.8771856977471171
-0.531353860650012 -0.8789788430309701
-0.5287909082333929 -0.8814276975460836
-0.5330337432644319 -0.8770708323274272
-0.5332431813039546 -0.8767470932447341
-0.541322251837031 -0.8685539925240403
-0.539730389591429 -0.8700317568681362
-0.5335944155454585 -0.8760534975848249
-0.5376457602991712 -0.8718880549296065
-0.5409986082125227 -0.8684211091147491
-0.5390728768849512 -0.8702326071130386
-0.536423653044966 -0.8727677330515184
-0.5352415558592881 -0.873835596907914
-0.5320679444872952 -0.8768951103784013
-0.5272710582107601 -0.8815776956117664
-0.527792908703122 -0.8809418149317868
-0.5314365817789767 -0.877183840812762
-0.5297443112500774 -0.8787618780123793
-0.526791454932495 -0.8816006364284561
-0.528673873983576 -0.879603916334205
-0.5301433611945464 -0.8780201957939527
-0.5306787102769471 -0.8773705456683817
-0.5316476405194502 -0.8762875852382611
-0.5327201118866687 -0.8751008128278723
-0.5342008495660782 -0.8735057741052931
-0.5334642946774685 -0.8741280956646204
-0.531828266875798 -0.8756498224231207
-0.5302046257243554 -0.8771591625313934
-0.532956899960435 -0.8742926549660316
-0.5304908505593109 -0.876644403323986
-0.5323487042181714 -0.8746723163358431
-0.5363185204052925 -0.8705881991055521
-0.5346232571474978 -0.8721691613201767
-0.5365715884692634 -0.8701065966691292
-0.5348062695667379 -0.8717576145284844
-0.53516607337672 -0.871283306533668
-0.537835093078482 -0.868500053502624
-0.5360362693023896 -0.8701845762355463
-0.5388733355258596 -0.8672332766827939
-0.5406410692393644 -0.8653510387844546
-0.5338684687386791 -0.8720093382419701
-0.5356536269748916 -0.8701099466764753
-0.5355991016860374 -0.8700499677804951
-0.5358747662418835 -0.8696600021814791
-0.5399224316765021 -0.865497900275914
-0.5416430410438116 -0.8636629898654344
-0.5379757331023448 -0.8672157936220666
-0.5481640296633271 -0.8569132637318022
-0.5438805801508122 -0.8610822090594827
-0.5532683229492644 -0.8515801652178602
-0.5580613340301406 -0.8466727176660375
-0.562677939278933 -0.8419416082324107
-0.5476854764631711 -0.8568197700050028
-0.5451242403174869 -0.8592665696797407
-0.5496172401409384 -0.8546590656714546
-0.5395035074995568 -0.8646582941280017
-0.5376967982466562 -0.86635077005162
-0.5357382678656494 -0.8681947962477924
-0.541467699053639 -0.8623508608749682
-0.5423171720114184 -0.8613869514462427
-0.550220735895591 -0.8533688833772357
-0.5433073423636408 -0.8601677727243512
-0.5393773958720635 -0.863983282744982
-0.5453746919972969 -0.8578714824349141
-0.541805229890065 -0.8613264403573115
-0.5420219393784811 -0.8609952943979491
-0.5410948659580092 -0.8618078636335865
-0.542232679039908 -0.8605555463668532
-0.5440131668179806 -0.8586604189761696
-0.5417113202649702 -0.8608477613443456
-0.5415096346093585 -0.8609349428151227
-0.5390335965707442 -0.8632965443827906
-0.5380929035958193 -0.8641225300312166
-0.5410065039853118 -0.8610944254568897
-0.5422098812353128 -0.8597766117359423
-0.5432982492053081 -0.858573536439448
-0.5396058778779005 -0.8621514035820212
-0.5375739703324424 -0.8640686038009802
-0.5458009843812622 -0.8557271532812142
-0.538250200475544 -0.8631632298604335
-0.5416142165982598 -0.8596847095528829
-0.5409103832705819 -0.8602739032679502
-0.5371602269144772 -0.8639095554392203
-0.5338622122593217 -0.8670928627678769
-0.5369697541075802 -0.8638706813070078
-0.5343298129213039 -0.8663961183084496
-0.5378242079245327 -0.8627870159787215
-0.5454463453341053 -0.8550501712426501
-0.5549082387492038 -0.8454736382149409
-0.5475137529030338 -0.8527534167346117
-0.5439226214100406 -0.8562300440427706
-0.5473733633961082 -0.8526646624440921
-0.5390401609190948 -0.8608831575946068
-0.5378724470432741 -0.8619361641439287
-0.5349540382543492 -0.8647398656063544
-0.5380295256564678 -0.8615497385916251
-0.5363724085581821 -0.8630921483634119
-0.5377494986118235 -0.8616003509832714
-0.543310989615508 -0.855924220366976
-0.5426550445530789 -0.8564654581029064
-0.5404615158385024 -0.8585440763493194
-0.5437352718215153 -0.8551556130398078
-0.5409380946053463 -0.8578381506433661
-0.5397430836853468 -0.8589184542368667
-0.5355505178735918 -0.8629961095804585
-0.5384890510696443 -0.8599428690579066
-0.5364975572807018 -0.8618197232342384
-0.5348937143409028 -0.8633086557058742
-0.5370129300919136 -0.8610747326283643
-0.5333421555879838 -0.8646307998057954
-0.5302721964446807 -0.8675859161948234
-0.5319251868035123 -0.8658182185094928
-0.5347015766765728 -0.8629269181682688
-0.5424446217164717 -0.8550691658018712
-0.5441766796818399 -0.8532222650822279
-0.5386132859001481 -0.8586707483957563
-0.5433544683197451 -0.8538148586496604
-0.5423477373431501 -0.8547066791580922
-0.5413931395766821 -0.855546434170285
-0.5390025703370411 -0.8578222960834267
-0.5371894597280544 -0.85952049622425
-0.5354311172587168 -0.8611639282254246
-0.537118787296419 -0.8593613477195591
-0.5371726717200401 -0.859192620541663
-0.536892532403982 -0.8593580525312217
-0.5359869542361556 -0.8601487202308847
-0.5339076321771923 -0.8621131318216851
-0.5317568669115634 -0.8641490543330385
-0.5361027933120787 -0.8596882174643602
-0.5363004682624305 -0.8593756320458449
-0.5365746677638382 -0.8589865220762738
-0.5327993947712664 -0.8626469523145707
-0.5318403102947407 -0.8634909231812686
-0.5348702058735163 -0.8603461171343294
-0.5323413963548826 -0.8627600161847997
-0.5292906940394165 -0.8656958080321029
-0.5265938428474701 -0.8682778164697739
-0.5297190749801193 -0.8650374707272969
-0.5300866820078349 -0.8645549532314183
-0.5313511173222982 -0.8631756074487916
-0.5267398855927874 -0.8676717255684746
-0.524683369101374 -0.8696133993056127
-0.5236216523801039 -0.870560002417055
-0.5238525421185375 -0.8702142022104584
-0.530134919631838 -0.86381671108733
-0.5355537562087557 -0.8582829640422491
-0.5346661826527833 -0.8590554917022817
-0.5375075226660311 -0.8560992412208704
-0.541187833375046 -0.8523038169020278
-0.5395848897002518 -0.853791850108659
-0.5345858136767244 -0.8586758125223586
-0.5332269092240293 -0.8599196710791142
-0.532166787972929 -0.8608646787203867
-0.5256390049949333 -0.8672775512302191
-0.5300974410100592 -0.8627040016052654
-0.5331188225389253 -0.8595675064665714
-0.5345170887511785 -0.8580541266444907
-0.5425230430330912 -0.8499331264666383
-0.5476658487254379 -0.8446752071644638
-0.5413613009918408 -0.8508646412882334
-0.5377268161003133 -0.8543840125699332
-0.5370357706123225 -0.8549599444480961
-0.5361821612182983 -0.8556984402322927
-0.5414119103790231 -0.8503536451756282
-0.5457758365429968 -0.8458746054018267
-0.5413897981758236 -0.8501455301591723
-0.5439701047240971 -0.847450110001071
-0.5362008863660273 -0.8551042147493131
-0.5280599959388412 -0.8631297884250073
-0.5301730086270348 -0.860901729840874
-0.5317526362847772 -0.8592069885733038
-0.5345114324322344 -0.8563330788160189
-0.5347157792669264 -0.8560134152298345
-0.5253810855781981 -0.8652329953087353
-0.5290179849534065 -0.8614807791820348
-0.5324705834047563 -0.8579131348347452
-0.5293733658407893 -0.8608952387888846
-0.5309492078420347 -0.8592040800361473
-0.5339017955571193 -0.8561361755695703
-0.5357827930256724 -0.8541400644911894
-0.5312673329782635 -0.8585402077871065
-0.5288610700320365 -0.8608313571235058
-0.5299526723324574 -0.8596244380715925
-0.5270027794897482 -0.8624590818766981
-0.519932144997685 -0.8694146027589332
-0.5175330036092131 -0.8716984273959132
-0.5205457550539755 -0.8685703591996587
-0.5209013524607695 -0.8680994450413725
-0.5251506222957156 -0.8637348584549341
-0.5289391638993437 -0.8598312032414785
-0.5282889817594587 -0.8603661363437595
-0.5235491405890712 -0.8649906607626545
-0.5247177895944218 -0.8637066950058121
-0.5264015143876978 -0.8619076534610441
-0.5225795036932032 -0.8656143474040463
-0.5204229607961944 -0.8676555735495631
-0.5226513500969091 -0.8653118674973562
-0.5231965038232436 -0.8646511938778655
-0.5204243705176086 -0.867308010432008
-0.5217783599879944 -0.8658387719240183
-0.5240581814452755 -0.8634436337152451
-0.5204370839579882 -0.8669494144510402
-0.5173914145029572 -0.8698795640129149
-0.5197552447168179 -0.8674004170475618
-0.5238823015367534 -0.8631580434761343
-0.5206945772195084 -0.8662302479002227
-0.5195288793150745 -0.8672806290531646
-0.5258773527653174 -0.8608168388514293
-0.5288699867407531 -0.8577086849828374
-0.5301770113710482 -0.8562864113149383
-0.5311975281823529 -0.855150374610477
-0.5277110303603041 -0.8585215556810338
-0.5236894553151974 -0.8624276108329839
-0.5233048560521878 -0.8626966902028369
-0.5213120954202514 -0.8645741340832813
-0.5158652433595932 -0.8699054662507829
-0.5165568902560687 -0.8690982994611509
-0.5170341205069026 -0.8685057524588249
-0.5148217796258594 -0.8706025734467115
-0.5171315813771469 -0.8681772518022673
-0.5153331393151073 -0.8698602416850386
-0.5167444592923801 -0.8683334018146093
-0.5152388972332194 -0.8697236471222782
-0.5180087455558464 -0.8668382789064942
-0.51499881463262 -0.869732689936564
-0.5196311278058868 -0.864984856870141
-0.5198607265411731 -0.8646397382416982
-0.5245418320930886 -0.859843112796626
-0.5267543971896609 -0.8575150278068971
-0.5268430143790296 -0.8573108907243722
-0.5249921924932881 -0.8590459895752927
-0.5250909626746466 -0.8588316995007776
-0.5293250464935181 -0.8544820957887492
-0.5358784798025775 -0.8478131425865332
-0.5377740684892233 -0.8458020340067313
-0.5355421903098243 -0.8479181891513095
-0.5283361776882829 -0.8550087495935821
-0.5294867108141564 -0.8537426965745525
-0.5199182516142593 -0.8631954327396286
-0.5273031859587485 -0.8556949785019828
-0.5284307297689893 -0.854451711656921
-0.5308854582287965 -0.8518814633039571
-0.5399090419267312 -0.8427421565712017
-0.5263466422915563 -0.85618903631322
-0.5256377129106521 -0.8567822426593031
-0.5217134035288093 -0.8605910321479894
-0.5324316086155148 -0.8497571040264629
-0.5325414745257786 -0.8495315150813783
-0.5319560780897561 -0.8500013916242442
-0.5279182147037303 -0.853923531975449
-0.5273637558438163 -0.854362267800542
-0.524843996828679 -0.8567663037808586
-0.5316403767317842 -0.8498544039845971
-0.5302197806294803 -0.8511592770520796
-0.5364827948138916 -0.8447805398328473
-0.5370361434142772 -0.8441114681976409
-0.5259772249902532 -0.8550546635868441
-0.5220775293209367 -0.8588386362213398
-0.5276479644088895 -0.8531524780985659
-0.5381712900664848 -0.8425134294061496
-0.5373386102174973 -0.8432303862203163
-0.5395233995879276 -0.8409298738150652
-0.5489591657521062 -0.8313783846160655
-0.5444273157929459 -0.835794511540405
-0.5368991728548038 -0.843206931443726
-0.535757740478489 -0.8442324376435554
-0.5344738036483703 -0.8454006514388533
-0.537166996840561 -0.8425917352118417
-0.5435550233240051 -0.8360877825519123
-0.5539170324431542 -0.8256100503979422
-0.5569395886954993 -0.8224717711107762
-0.553736808859736 -0.825558624770054
-0.549918859280213 -0.8292608513147562
-0.5438332098902702 -0.8352305745282137
-0.5423489980410122 -0.8365990633426508
-0.5514490337277188 -0.8273831014794586
-0.5585391686567299 -0.8201772435156267
-0.5575958646669623 -0.821004621328909
-0.5579496344533735 -0.8205351285076767
-0.5599048646339984 -0.8184639721505664
-0.5602837702868098 -0.8179691403212699
-0.5535403085867493 -0.8245968789865095
-0.5472890203846272 -0.8307322410121459
-0.55265507570291 -0.8252502595173781
-0.5588971891871841 -0.8188922198566188
-0.5572653238258435 -0.8204083621831386
-0.553033320687783 -0.8245244391447135
-0.5490203320912204 -0.8284215015647909
-0.5445696044971474 -0.8327563029823782
-0.5405734408587397 -0.8366365404443008
-0.5377292066829651 -0.8393648484435904
-0.5366788611490745 -0.8402992678009955
-0.5393912144466654 -0.8374709883269192
-0.5421351870621678 -0.8346110895349311
-0.5400074640353993 -0.8366228863852145
-0.5378278157067392 -0.8386866085373894
-0.5385793796374928 -0.8378189152884862
-0.5372717282780279 -0.8390106404714655
-0.5379485517243735 -0.8382178908486347
-0.5426909232489867 -0.8333595931475362
-0.5439121017237034 -0.8320222176407813
-0.5447110511594139 -0.8311073420285856
-0.5420809000718848 -0.8336215669396296
-0.5503703353414745 -0.8252160023518901
-0.5613681102738487 -0.8141023012430305
-0.550929916689718 -0.8244243655090115
-0.5430306528448817 -0.8322077031773624
-0.5449512612819086 -0.8301709654221859
-0.55224667516377 -0.8227596253638388
-0.5491508353012974 -0.8257393359081617
-0.5420933995351722 -0.8326808454978019
-0.5340803206092161 -0.840577795105608
-0.5270142837675357 -0.8475277026291389
-0.5349241857331785 -0.8395018744870106
-0.5489390382286528 -0.8253708926733864
-0.5488049373154519 -0.8253887965545494
-0.5483137750266338 -0.8257638295252182
-0.5469974211026061 -0.8269642572727604
-0.5503046381599768 -0.8235409108972399
-0.5444793839651159 -0.8292500357739513
-0.5363018265689223 -0.837311463851995
-0.5315182693522319 -0.8419788917505356
-0.5272911251051403 -0.846089906679478
-0.5291492201200573 -0.844115682346411
-0.5312792992861114 -0.8418694738622072
-0.5374346626650558 -0.8355979811651127
-0.534692146923834 -0.8382243675881851
-0.5311265377778642 -0.8416737797021168
-0.5415013830570065 -0.8311826019631603
-0.5457655921308031 -0.8268022635712143
-0.5448390115283579 -0.8276127148555097
-0.54851347681028 -0.8238221202554378
-0.5361464032627089 -0.8360728613431948
-0.5299735396306599 -0.8421295956570939
-0.5274755079365565 -0.8445114980330479
-0.5302675766437185 -0.8416030968660719
-0.5339878754323379 -0.8377666687593024
-0.5336041994308369 -0.8380339445871009
-0.5366158193785571 -0.8349061953212313
-0.5330113580892974 -0.8383943241506766
-0.536077514108278 -0.8352120388135466
-0.5373696958130364 -0.833803524648974
-0.5362766061419557 -0.8347804850019048
-0.5326245708330862 -0.8383161878509603
-0.5372263378410882 -0.8335980883831442
-0.5383776057138169 -0.8323306234783776
-0.5312715225299609 -0.8393203742024196
-0.5326867004805405 -0.8377888637920257
-0.5273439309284045 -0.8430153008843473
-0.5344864842228079 -0.8357566182717944
-0.5352112587180698 -0.8349155113167184
-0.5375390456058049 -0.8324713919691692
-0.5437806658629288 -0.8261134392522308
-0.5525842872704055 -0.8171934176710519
-0.5428685950596429 -0.8267927774220005
-0.5382334600406592 -0.8313115799811702
-0.5412507801272555 -0.8281779274347597
-0.532706163021164 -0.8366062120810371
-0.5295563237046667 -0.8396397189377204
-0.5229685942747212 -0.8461111159078519
-0.5213269915742119 -0.8476363184346587
-0.522868922336737 -0.8459778520706552
-0.5222605509666195 -0.8464698909809587
-0.5226936735148325 -0.8459204359729314
-0.5325135272432545 -0.8359842497846949
-0.5350036604319969 -0.8333775809944742
-0.5364118763309262 -0.8318530326357305
-0.5318671125556197 -0.8362811930956705
-0.523857964247079 -0.8441740089443972
-0.5272606048839688 -0.8406550358476932
-0.5270132303552792 -0.8407858747749043
-0.5316204219618588 -0.8360623507085108
-0.5296290244862297 -0.837937212582661
-0.5226901127192303 -0.8447597241759585
-0.5252798322551196 -0.8420534690385902
-0.524530696862286 -0.8426860688299453
-0.5260275338770136 -0.8410728993554036
-0.5260660676027614 -0.8409178300281771
-0.5282473709353221 -0.8386199233802502
-0.5254494777931074 -0.8413012809209861
-0.5261211956530847 -0.8405132306011946
-0.5278883487864957 -0.8386295418663052
-0.5348851340426469 -0.8315162210086753
-0.5445223934213544 -0.8217624260284893
-0.5478888410046293 -0.8182793751298476
-0.5441757861729878 -0.8218758943600109
-0.5425510567509393 -0.8233840881805805
-0.5430422108596 -0.8227763984704414
-0.5438660930200461 -0.8218359807085167
-0.5473880264235103 -0.8181974439896861
-0.5459266151297576 -0.81954231968196
-0.5382698481237278 -0.8270825510865114
-0.5375351009709712 -0.8277007626377892
-0.5353359007169443 -0.8297832241486736
-0.5253085212670559 -0.8396940002831952
-0.528792487328873 -0.8360934986198993
-0.5308118117747662 -0.8339576385725277
-0.53574668386386 -0.8289060277402909
-0.5329343444644712 -0.8316018315382013
-0.5311735310928132 -0.8332460415944926
-0.5356286017890097 -0.828674232155153
-0.5380926272840636 -0.8260936710586207
-0.533875592393402 -0.8301939672061394
-0.51905989271815 -0.844893131279913
-0.5214753675179096 -0.8423608500231223
-0.5193929702255021 -0.8443267117140512
-0.5173803529557018 -0.8462225902407082
-0.5163615685589769 -0.8471246358942907
-0.5170285966490568 -0.8463410044888442
-0.5166163810023606 -0.8466364813923972
-0.5173526137924723 -0.8457835098591423
-0.5166627863362222 -0.8463565985722499
-0.5140756644593237 -0.8488271171337816
-0.5129422092702088 -0.8498438335797532
-0.5147718902890915 -0.8478974138177278
-0.5133118278519341 -0.8492407375117426
-0.5141754081701485 -0.8482604184503851
-0.5181668593951391 -0.8441521607683633
-0.5226499523492281 -0.8395523290711315
-0.5170588695397415 -0.8450266731374749
-0.5179493407824554 -0.8440194631516185
-0.5170554043302624 -0.8447965931467799
-0.5120282186958988 -0.8497070400380009
-0.5168671595149618 -0.8447513604757949
-0.5186607829080057 -0.842840998339608
-0.5145875820159856 -0.8467971896329328
-0.5163512105698365 -0.844916822335939
-0.5144536121950082 -0.8466976819676241
-0.518238266325833 -0.8427962890936562
